id,order_id,item_name,quantity,unit_price
3255,1184,Thai Basil Noodles,3,7.83
3256,1184,Green Curry,3,21.15
3257,1184,Satay Skewers,1,19.11
3258,1184,Pad Thai,2,15.45
3259,1184,Green Curry,1,11.27
3260,1185,General Tso Bowl,2,19.70
3261,1185,General Tso Bowl,2,14.00
3262,1185,General Tso Bowl,3,21.61
3263,1185,Fried Rice,1,17.84
3264,1185,Kung Pao Chicken,2,20.04
3265,1185,Spring Rolls,3,15.92
3266,1186,Quesadilla,2,13.15
3267,1186,Quesadilla,1,8.01
3268,1187,Masala Dosa,2,16.53
3269,1187,Biryani,2,19.10
3270,1187,Paneer Tikka,3,15.55
3271,1190,Garlic Bread,3,20.85
3272,1190,Caprese Salad,3,20.17
3273,1190,Lasagna,2,17.54
3274,1190,Garlic Bread,3,19.45
3275,1190,Margherita Pizza,1,13.11
3276,1191,Falafel Wrap,2,16.82
3277,1191,Hummus Platter,3,7.83
3278,1191,Falafel Wrap,1,19.01
3279,1192,Paneer Tikka,3,13.00
3280,1192,Biryani,2,19.46
3281,1193,Quesadilla,3,18.35
3282,1193,Burrito Bowl,3,16.36
3283,1193,Tacos,3,7.74
3284,1193,Quesadilla,1,18.44
3285,1194,Quesadilla,3,15.95
3286,1195,Quesadilla,3,11.04
3287,1196,Hummus Platter,3,15.70
3288,1196,Greek Bowl,1,15.98
3289,1196,Falafel Wrap,2,14.12
3290,1196,Cucumber Salad,3,8.19
3291,1196,Greek Bowl,1,11.93
3292,1196,Hummus Platter,3,10.95
3293,1197,Sushi Combo,1,21.29
3294,1198,Satay Skewers,2,10.60
3295,1198,Pad Thai,3,12.27
3296,1198,Green Curry,1,16.97
3297,1200,Masala Dosa,2,7.61
3298,1200,Chana Masala,2,19.95
3299,1200,Chana Masala,2,19.23
3300,1200,Chana Masala,3,18.59
3301,1200,Biryani,2,17.42
3302,1200,Paneer Tikka,3,20.33
3303,1201,Sushi Combo,3,21.03
3304,1202,Thai Basil Noodles,3,10.17
3305,1202,Green Curry,3,20.55
3306,1202,Thai Basil Noodles,1,18.45
3307,1204,Pad Thai,3,10.64
3308,1204,Green Curry,2,10.52
3309,1204,Satay Skewers,3,14.91
3310,1204,Satay Skewers,3,17.98
3311,1204,Satay Skewers,2,20.56
3312,1205,Miso Soup,3,7.77
3313,1205,Miso Soup,2,12.16
3314,1206,Spring Rolls,1,14.41
3315,1206,Fried Rice,3,11.54
3316,1206,Fried Rice,3,14.34
3317,1206,Veggie Dumplings,1,10.83
3318,1206,Veggie Dumplings,1,21.00
3319,1206,Fried Rice,2,17.34
3320,1207,Quesadilla,3,16.55
3321,1207,Chicken Enchiladas,3,16.47
3322,1207,Quesadilla,3,17.70
3323,1207,Quesadilla,1,21.42
3324,1209,Margherita Pizza,3,16.66
3325,1210,Tempura Udon,2,17.35
3326,1210,Teriyaki Bowl,2,13.89
3327,1211,Pad Thai,3,16.89
3328,1211,Thai Basil Noodles,3,14.60
3329,1211,Tom Yum Soup,2,10.73
3330,1213,Chicken Enchiladas,2,12.62
3331,1213,Quesadilla,1,18.55
3332,1213,Guacamole Chips,2,20.27
3333,1214,Garlic Bread,2,13.84
3334,1214,Garlic Bread,2,10.92
3335,1215,Margherita Pizza,1,15.65
3336,1215,Pesto Pasta,2,18.10
3337,1215,Pesto Pasta,1,19.53
3338,1215,Caprese Salad,1,19.55
3339,1215,Margherita Pizza,3,12.21
3340,1215,Caprese Salad,3,16.71
3341,1216,Hummus Platter,2,9.58
3342,1216,Cucumber Salad,2,18.43
3343,1216,Hummus Platter,2,18.62
3344,1216,Cucumber Salad,1,14.41
3345,1216,Shawarma Plate,3,8.20
3346,1216,Cucumber Salad,2,13.78
3347,1217,Margherita Pizza,1,19.08
3348,1218,Chicken Enchiladas,1,11.45
3349,1218,Tacos,1,20.60
3350,1220,Tempura Udon,1,8.54
3351,1220,Sushi Combo,1,13.82
3352,1220,Teriyaki Bowl,2,18.94
3353,1220,Tempura Udon,2,13.26
3354,1221,Vietnamese Iced Coffee,1,20.87
3355,1221,Spring Rolls,2,11.42
3356,1221,Pho Bowl,2,11.03
3357,1221,Banh Mi,2,8.09
3358,1221,Vietnamese Iced Coffee,2,19.82
3359,1222,Satay Skewers,3,17.59
3360,1222,Satay Skewers,1,8.19
3361,1222,Tom Yum Soup,3,10.47
3362,1222,Tom Yum Soup,3,15.76
3363,1222,Pad Thai,3,17.45
3364,1225,Chana Masala,2,13.39
3365,1228,Banh Mi,3,12.75
3366,1229,Salmon Roll,1,21.63
3367,1229,Sushi Combo,2,17.91
3368,1229,Teriyaki Bowl,3,11.04
3369,1229,Salmon Roll,3,14.66
3370,1230,Quesadilla,2,15.41
3371,1230,Burrito Bowl,1,13.06
3372,1230,Guacamole Chips,2,10.63
3373,1230,Chicken Enchiladas,2,13.23
3374,1230,Chicken Enchiladas,2,11.66
3375,1231,Guacamole Chips,1,13.92
3376,1231,Chicken Enchiladas,1,19.47
3377,1232,Spring Rolls,1,17.09
3378,1233,Tempura Udon,3,15.70
3379,1233,Salmon Roll,3,14.77
3380,1233,Miso Soup,2,12.89
3381,1233,Salmon Roll,1,15.75
3382,1234,Fried Rice,2,8.88
3383,1234,Fried Rice,3,18.74
3384,1234,Fried Rice,1,17.18
3385,1234,General Tso Bowl,2,16.43
3386,1234,Veggie Dumplings,3,18.43
3387,1234,Veggie Dumplings,3,18.74
3388,1235,Biryani,3,15.71
3389,1235,Biryani,2,13.91
3390,1235,Biryani,2,18.73
3391,1236,Garlic Bread,1,14.43
3392,1236,Lasagna,2,11.86
3393,1236,Garlic Bread,2,16.84
3394,1237,Smash Burger,3,19.53
3395,1237,Smash Burger,2,15.23
3396,1237,Onion Rings,1,12.34
3397,1238,Shawarma Plate,3,10.02
3398,1238,Hummus Platter,3,7.54
3399,1238,Cucumber Salad,2,18.55
3400,1238,Falafel Wrap,2,13.33
3401,1238,Hummus Platter,2,19.96
3402,1238,Greek Bowl,1,12.68
3403,1239,Shawarma Plate,2,9.30
3404,1239,Falafel Wrap,3,8.19
3405,1239,Falafel Wrap,2,16.77
3406,1239,Shawarma Plate,2,19.87
3407,1239,Greek Bowl,3,21.34
3408,1240,Hummus Platter,3,8.53
3409,1240,Greek Bowl,3,15.23
3410,1240,Hummus Platter,1,12.57
3411,1240,Greek Bowl,2,21.35
3412,1240,Greek Bowl,2,11.17
3413,1240,Hummus Platter,2,11.39
3414,1243,Shawarma Plate,2,8.87
3415,1243,Cucumber Salad,2,20.11
3416,1243,Greek Bowl,2,10.58
3417,1243,Greek Bowl,1,10.92
3418,1243,Hummus Platter,3,12.78
3419,1244,Fried Rice,2,15.46
3420,1244,Spring Rolls,2,14.50
3421,1244,Spring Rolls,2,19.49
3422,1244,Fried Rice,3,8.91
3423,1244,General Tso Bowl,2,8.14
3424,1245,Chicken Enchiladas,2,16.54
3425,1245,Burrito Bowl,1,13.41
3426,1245,Tacos,1,18.18
3427,1245,Quesadilla,2,7.53
3428,1245,Burrito Bowl,2,8.97
3429,1249,Satay Skewers,3,21.86
3430,1249,Satay Skewers,3,17.81
3431,1249,Tom Yum Soup,3,21.60
3432,1249,Thai Basil Noodles,2,17.87
3433,1250,Green Curry,2,9.29
3434,1250,Tom Yum Soup,3,12.10
3435,1250,Tom Yum Soup,1,14.96
3436,1250,Green Curry,2,21.02
3437,1251,Quesadilla,3,18.54
3438,1251,Burrito Bowl,1,14.15
3439,1251,Tacos,3,19.37
3440,1251,Burrito Bowl,1,8.62
3441,1251,Quesadilla,3,17.26
3442,1254,Pad Thai,1,13.81
3443,1254,Pad Thai,2,14.12
3444,1254,Tom Yum Soup,3,7.98
3445,1254,Thai Basil Noodles,2,17.59
3446,1254,Green Curry,3,12.00
3447,1255,Butter Chicken,2,20.52
3448,1255,Paneer Tikka,1,18.29
3449,1255,Biryani,3,19.17
3450,1256,Paneer Tikka,3,15.42
3451,1256,Chana Masala,2,13.91
3452,1256,Paneer Tikka,2,21.87
3453,1256,Masala Dosa,2,21.90
3454,1256,Biryani,3,18.96
3455,1256,Chana Masala,3,13.37
3456,1258,Caprese Salad,1,14.04
3457,1258,Pesto Pasta,3,15.25
3458,1258,Lasagna,1,21.43
3459,1258,Pesto Pasta,2,19.31
3460,1258,Pesto Pasta,3,7.61
3461,1259,Spring Rolls,1,8.18
3462,1259,Vietnamese Iced Coffee,2,9.88
3463,1259,Spring Rolls,3,10.76
3464,1261,General Tso Bowl,3,20.79
3465,1261,Fried Rice,2,17.76
3466,1261,Spring Rolls,2,13.86
3467,1261,Kung Pao Chicken,3,11.36
3468,1261,Kung Pao Chicken,1,17.63
3469,1261,Kung Pao Chicken,3,8.24
3470,1262,Vietnamese Iced Coffee,3,17.88
3471,1262,Spring Rolls,3,13.79
3472,1263,Biryani,3,19.22
3473,1263,Masala Dosa,1,14.90
3474,1264,Lasagna,1,21.16
3475,1265,Guacamole Chips,1,20.42
3476,1265,Guacamole Chips,3,21.12
3477,1266,Classic Burger,1,20.26
3478,1266,BBQ Wings,2,13.68
3479,1268,Chana Masala,1,8.77
3480,1268,Paneer Tikka,3,9.35
3481,1268,Paneer Tikka,1,8.59
3482,1269,Pesto Pasta,2,19.98
3483,1269,Caprese Salad,1,20.80
3484,1269,Garlic Bread,2,18.87
3485,1271,Cucumber Salad,3,19.11
3486,1271,Hummus Platter,2,19.16
3487,1272,Spring Rolls,2,21.57
3488,1272,Spring Rolls,2,21.38
3489,1272,Spring Rolls,2,20.67
3490,1273,Tacos,1,12.90
3491,1273,Quesadilla,2,11.62
3492,1274,Butter Chicken,1,15.00
3493,1276,Rice Noodles,3,19.74
3494,1276,Spring Rolls,1,10.58
3495,1276,Vietnamese Iced Coffee,1,14.86
3496,1276,Pho Bowl,3,12.37
3497,1276,Pho Bowl,1,15.46
3498,1276,Rice Noodles,1,17.44
3499,1278,Paneer Tikka,2,19.56
3500,1278,Masala Dosa,3,11.83
3501,1278,Butter Chicken,3,18.71
3502,1278,Biryani,2,21.02
3503,1279,Loaded Fries,2,17.16
3504,1279,Chicken Sandwich,1,21.12
3505,1279,Loaded Fries,3,15.02
3506,1279,Chicken Sandwich,1,12.16
3507,1279,Classic Burger,1,9.10
3508,1280,Vietnamese Iced Coffee,1,15.30
3509,1280,Vietnamese Iced Coffee,1,10.32
3510,1280,Rice Noodles,2,20.15
3511,1280,Vietnamese Iced Coffee,2,14.25
3512,1280,Vietnamese Iced Coffee,1,18.05
3513,1281,Falafel Wrap,2,17.02
3514,1281,Shawarma Plate,2,9.06
3515,1281,Cucumber Salad,1,18.67
3516,1281,Shawarma Plate,1,18.16
3517,1282,Sushi Combo,1,14.46
3518,1283,Guacamole Chips,3,19.57
3519,1283,Guacamole Chips,1,21.30
3520,1283,Guacamole Chips,1,8.10
3521,1283,Chicken Enchiladas,3,19.68
3522,1285,Guacamole Chips,3,8.21
3523,1288,Fried Rice,1,14.71
3524,1288,Spring Rolls,1,8.14
3525,1290,Hummus Platter,2,19.67
3526,1290,Greek Bowl,2,11.20
3527,1290,Shawarma Plate,2,11.80
3528,1290,Cucumber Salad,3,8.70
3529,1291,Salmon Roll,2,17.84
3530,1291,Teriyaki Bowl,3,17.32
3531,1291,Miso Soup,2,18.96
3532,1291,Tempura Udon,1,21.40
3533,1291,Miso Soup,3,7.72
3534,1292,Greek Bowl,1,12.34
3535,1292,Falafel Wrap,3,21.34
3536,1292,Shawarma Plate,3,8.26
3537,1292,Cucumber Salad,1,18.12
3538,1292,Greek Bowl,3,15.76
3539,1292,Hummus Platter,2,21.81
3540,1293,Chicken Sandwich,3,13.13
3541,1294,Kung Pao Chicken,2,11.49
3542,1294,Kung Pao Chicken,2,20.78
3543,1294,Kung Pao Chicken,3,11.09
3544,1294,General Tso Bowl,3,9.50
3545,1294,Fried Rice,1,13.28
3546,1295,Salmon Roll,1,10.01
3547,1295,Miso Soup,3,18.08
3548,1296,Pho Bowl,3,17.69
3549,1296,Vietnamese Iced Coffee,2,18.91
3550,1296,Rice Noodles,1,9.54
3551,1296,Rice Noodles,1,10.37
3552,1297,Sushi Combo,3,10.82
3553,1297,Tempura Udon,2,10.27
3554,1297,Tempura Udon,3,8.69
3555,1297,Miso Soup,2,13.96
3556,1299,Spring Rolls,1,14.41
3557,1299,Spring Rolls,2,12.93
3558,1299,Banh Mi,3,17.67
3559,1302,Butter Chicken,1,20.12
3560,1302,Butter Chicken,2,8.18
3561,1304,Margherita Pizza,1,20.62
3562,1304,Pesto Pasta,1,8.75
3563,1305,Greek Bowl,2,14.89
3564,1306,Chana Masala,3,14.44
3565,1306,Chana Masala,1,20.92
3566,1308,Fried Rice,3,14.03
3567,1308,General Tso Bowl,2,8.67
3568,1309,Onion Rings,3,7.89
3569,1309,Cheeseburger,2,13.42
3570,1309,Onion Rings,1,20.36
3571,1309,Loaded Burger,1,9.37
3572,1309,Onion Rings,1,12.25
3573,1310,Caprese Salad,2,15.29
3574,1310,Pesto Pasta,3,16.59
3575,1310,Garlic Bread,2,10.51
3576,1310,Caprese Salad,2,15.54
3577,1310,Margherita Pizza,3,14.03
3578,1310,Caprese Salad,2,14.19
3579,1312,Shawarma Plate,1,7.64
3580,1312,Greek Bowl,1,11.97
3581,1312,Cucumber Salad,3,14.05
3582,1313,Teriyaki Bowl,1,16.70
3583,1313,Miso Soup,1,8.14
3584,1313,Teriyaki Bowl,1,11.30
3585,1313,Miso Soup,3,19.43
3586,1313,Miso Soup,2,20.64
3587,1314,General Tso Bowl,2,21.82
3588,1315,Loaded Fries,1,18.72
3589,1316,Biryani,3,11.55
3590,1317,Spring Rolls,1,15.95
3591,1317,General Tso Bowl,3,19.05
3592,1317,Kung Pao Chicken,3,8.84
3593,1317,Fried Rice,2,7.78
3594,1317,Fried Rice,2,9.84
3595,1317,Kung Pao Chicken,2,16.06
3596,1318,Thai Basil Noodles,2,19.27
3597,1318,Tom Yum Soup,2,13.46
3598,1318,Pad Thai,1,9.05
3599,1318,Satay Skewers,3,14.31
3600,1318,Tom Yum Soup,2,12.71
3601,1318,Tom Yum Soup,2,12.42
3602,1319,Green Curry,3,15.64
3603,1321,Guacamole Chips,1,9.90
3604,1321,Chicken Enchiladas,1,11.76
3605,1321,Quesadilla,2,21.08
3606,1321,Burrito Bowl,1,15.85
3607,1321,Chicken Enchiladas,3,11.21
3608,1321,Guacamole Chips,3,19.86
3609,1322,Onion Rings,1,19.64
3610,1322,Onion Rings,3,16.00
3611,1322,Chicken Burger,1,20.78
3612,1322,Onion Rings,1,10.65
3613,1322,Smash Burger,2,18.76
3614,1322,Onion Rings,1,16.50
3615,1323,Onion Rings,2,20.32
3616,1323,Onion Rings,3,12.89
3617,1323,Cheeseburger,3,10.45
3618,1323,Chicken Burger,2,9.58
3619,1323,Smash Burger,2,14.25
3620,1324,Green Curry,3,19.13
3621,1324,Satay Skewers,1,17.15
3622,1324,Pad Thai,1,21.13
3623,1324,Green Curry,2,9.27
3624,1325,Thai Basil Noodles,3,13.54
3625,1325,Green Curry,3,18.92
3626,1325,Satay Skewers,3,21.42
3627,1326,Paneer Tikka,2,10.40
3628,1326,Paneer Tikka,1,17.36
3629,1326,Paneer Tikka,1,18.84
3630,1327,Veggie Dumplings,3,15.99
3631,1327,Veggie Dumplings,2,11.53
3632,1329,Burrito Bowl,2,19.23
3633,1329,Burrito Bowl,2,15.65
3634,1329,Quesadilla,3,10.76
3635,1329,Burrito Bowl,2,16.31
3636,1330,Tacos,1,12.41
3637,1330,Chicken Enchiladas,2,12.15
3638,1331,Hummus Platter,3,11.90
3639,1331,Hummus Platter,3,12.45
3640,1331,Shawarma Plate,3,19.52
3641,1331,Falafel Wrap,2,19.91
3642,1331,Greek Bowl,2,15.15
3643,1333,Cucumber Salad,2,11.64
3644,1333,Shawarma Plate,2,11.03
3645,1334,Butter Chicken,3,16.60
3646,1334,Chana Masala,1,11.19
3647,1334,Biryani,2,21.37
3648,1335,Chicken Sandwich,3,19.05
3649,1335,Loaded Fries,1,21.53
3650,1335,Caesar Salad,2,21.48
3651,1335,Loaded Fries,2,19.03
3652,1335,Caesar Salad,3,19.88
3653,1336,Caprese Salad,3,15.13
3654,1336,Caprese Salad,3,13.22
3655,1336,Pesto Pasta,1,10.79
3656,1336,Garlic Bread,1,9.93
3657,1336,Pesto Pasta,1,20.71
3658,1336,Margherita Pizza,1,16.45
3659,1338,Spring Rolls,3,13.28
3660,1338,Vietnamese Iced Coffee,1,21.20
3661,1338,Rice Noodles,3,9.40
3662,1338,Vietnamese Iced Coffee,3,15.05
3663,1338,Vietnamese Iced Coffee,1,20.74
3664,1338,Rice Noodles,2,10.42
3665,1339,Kung Pao Chicken,2,19.04
3666,1339,Fried Rice,3,12.72
3667,1339,General Tso Bowl,1,15.80
3668,1339,Kung Pao Chicken,2,20.69
3669,1340,Tempura Udon,2,11.96
3670,1340,Salmon Roll,2,7.62
3671,1341,Paneer Tikka,1,15.30
3672,1341,Chana Masala,1,14.28
3673,1341,Butter Chicken,2,8.63
3674,1342,Pad Thai,1,15.09
3675,1342,Tom Yum Soup,2,17.36
3676,1342,Green Curry,1,9.62
3677,1343,Veggie Dumplings,3,17.63
3678,1343,Kung Pao Chicken,1,17.91
3679,1343,General Tso Bowl,2,11.78
3680,1343,Fried Rice,1,13.24
3681,1344,Cucumber Salad,2,16.42
3682,1344,Falafel Wrap,1,20.01
3683,1345,Lasagna,2,13.48
3684,1345,Caprese Salad,2,16.86
3685,1346,Falafel Wrap,1,12.62
3686,1346,Shawarma Plate,3,17.30
3687,1346,Shawarma Plate,2,11.47
3688,1346,Falafel Wrap,1,20.00
3689,1346,Shawarma Plate,1,14.43
3690,1347,Loaded Fries,2,18.08
3691,1347,Chicken Sandwich,1,7.69
3692,1347,Loaded Fries,3,21.21
3693,1348,Banh Mi,1,17.42
3694,1349,Pesto Pasta,2,15.20
3695,1349,Margherita Pizza,2,8.21
3696,1349,Margherita Pizza,2,12.33
3697,1349,Garlic Bread,1,10.80
3698,1350,Onion Rings,2,8.59
3699,1350,Chicken Burger,2,14.70
3700,1350,Cheeseburger,3,16.63
3701,1350,Cheeseburger,1,12.76
3702,1350,Cheeseburger,3,13.72
3703,1351,Chicken Enchiladas,2,17.14
3704,1351,Burrito Bowl,3,9.36
3705,1351,Burrito Bowl,3,9.38
3706,1351,Burrito Bowl,3,9.73
3707,1351,Quesadilla,1,10.93
3708,1352,Tacos,3,13.98
3709,1352,Burrito Bowl,2,15.79
3710,1352,Tacos,2,15.93
3711,1352,Chicken Enchiladas,1,16.04
3712,1352,Burrito Bowl,2,15.21
3713,1353,Loaded Burger,2,19.17
3714,1353,Cheeseburger,2,19.63
3715,1354,Chicken Burger,3,13.89
3716,1355,Lasagna,3,9.87
3717,1355,Margherita Pizza,2,12.31
3718,1355,Caprese Salad,2,17.52
3719,1355,Margherita Pizza,2,20.67
3720,1355,Lasagna,3,19.17
3721,1357,Banh Mi,3,13.43
3722,1357,Vietnamese Iced Coffee,1,12.48
3723,1357,Pho Bowl,3,20.83
3724,1358,Hummus Platter,3,8.51
3725,1358,Greek Bowl,3,15.78
3726,1358,Shawarma Plate,3,13.97
3727,1358,Shawarma Plate,3,18.87
3728,1358,Shawarma Plate,1,20.20
3729,1358,Greek Bowl,2,10.25
3730,1359,Loaded Fries,1,16.57
3731,1359,Loaded Fries,2,16.47
3732,1359,Caesar Salad,3,14.63
3733,1360,Cucumber Salad,2,12.71
3734,1360,Falafel Wrap,2,20.52
3735,1360,Greek Bowl,1,20.38
3736,1360,Falafel Wrap,1,16.33
3737,1362,Chicken Enchiladas,1,18.49
3738,1362,Tacos,2,20.86
3739,1363,Butter Chicken,3,11.77
3740,1363,Biryani,2,15.87
3741,1363,Masala Dosa,1,16.52
3742,1363,Butter Chicken,3,11.63
3743,1365,Chicken Burger,1,13.53
3744,1365,Loaded Burger,2,10.78
3745,1366,Vietnamese Iced Coffee,1,11.65
3746,1366,Banh Mi,2,13.00
3747,1366,Banh Mi,1,12.77
3748,1367,Spring Rolls,1,20.79
3749,1367,Veggie Dumplings,2,18.76
3750,1367,Veggie Dumplings,1,16.07
3751,1367,Kung Pao Chicken,3,21.29
3752,1367,Kung Pao Chicken,1,17.27
3753,1368,Paneer Tikka,2,10.98
3754,1369,Falafel Wrap,2,10.15
3755,1370,Chicken Sandwich,2,11.97
3756,1370,Classic Burger,2,14.58
3757,1370,Loaded Fries,2,15.73
3758,1370,Classic Burger,1,16.63
3759,1370,BBQ Wings,2,9.31
3760,1371,Spring Rolls,1,10.63
3761,1371,Fried Rice,3,15.10
3762,1371,Fried Rice,2,19.04
3763,1371,Veggie Dumplings,1,15.78
3764,1371,Veggie Dumplings,3,18.47
3765,1374,BBQ Wings,2,17.36
3766,1374,Caesar Salad,2,18.98
3767,1374,Classic Burger,2,11.09
3768,1374,BBQ Wings,1,18.87
3769,1374,Chicken Sandwich,2,18.58
3770,1375,Tacos,3,11.84
3771,1375,Tacos,2,12.17
3772,1375,Burrito Bowl,3,10.42
3773,1375,Chicken Enchiladas,3,7.73
3774,1375,Burrito Bowl,3,21.49
3775,1375,Burrito Bowl,2,11.83
3776,1376,Caprese Salad,2,8.47
3777,1377,Quesadilla,2,9.60
3778,1377,Chicken Enchiladas,2,11.09
3779,1377,Quesadilla,2,11.24
3780,1377,Burrito Bowl,3,20.76
3781,1377,Tacos,3,11.08
3782,1378,Caprese Salad,3,14.60
3783,1378,Pesto Pasta,3,17.66
3784,1378,Margherita Pizza,3,13.73
3785,1378,Lasagna,2,21.12
3786,1378,Pesto Pasta,3,10.33
3787,1380,Tacos,3,15.77
3788,1380,Chicken Enchiladas,1,11.49
3789,1380,Tacos,3,18.70
3790,1380,Chicken Enchiladas,1,18.89
3791,1380,Quesadilla,1,14.89
3792,1381,Spring Rolls,3,10.70
3793,1381,General Tso Bowl,1,11.07
3794,1382,Thai Basil Noodles,1,20.34
3795,1382,Green Curry,1,20.95
3796,1382,Green Curry,2,12.40
3797,1383,Chicken Sandwich,1,10.10
3798,1383,Chicken Sandwich,2,11.97
3799,1383,Chicken Sandwich,1,11.72
3800,1384,Caprese Salad,2,7.81
3801,1384,Garlic Bread,3,12.89
3802,1384,Caprese Salad,1,8.29
3803,1384,Pesto Pasta,2,8.15
3804,1386,Butter Chicken,2,8.19
3805,1386,Paneer Tikka,1,12.20
3806,1386,Butter Chicken,2,17.71
3807,1388,Fried Rice,2,12.17
3808,1388,General Tso Bowl,1,19.08
3809,1388,Fried Rice,3,21.87
3810,1388,Kung Pao Chicken,2,9.69
3811,1388,Fried Rice,2,13.16
3812,1388,Kung Pao Chicken,1,16.05
3813,1389,Green Curry,2,19.21
3814,1391,Falafel Wrap,1,12.12
3815,1391,Cucumber Salad,1,21.06
3816,1392,Chana Masala,1,15.94
3817,1392,Paneer Tikka,3,21.52
3818,1392,Biryani,1,12.53
3819,1392,Paneer Tikka,3,17.42
3820,1392,Chana Masala,2,20.92
3821,1392,Butter Chicken,3,17.77
3822,1393,Masala Dosa,1,12.30
3823,1394,Vietnamese Iced Coffee,2,12.65
3824,1395,Margherita Pizza,2,13.72
3825,1395,Pesto Pasta,1,21.31
3826,1395,Pesto Pasta,2,13.40
3827,1395,Margherita Pizza,2,9.23
3828,1395,Caprese Salad,1,19.67
3829,1398,Burrito Bowl,3,17.14
3830,1398,Chicken Enchiladas,3,12.75
3831,1399,Caesar Salad,1,12.05
3832,1399,Classic Burger,1,14.10
3833,1399,Classic Burger,2,8.10
3834,1399,Chicken Sandwich,1,12.03
3835,1400,Thai Basil Noodles,3,13.05
3836,1400,Tom Yum Soup,3,16.89
3837,1400,Thai Basil Noodles,2,14.13
3838,1400,Pad Thai,2,10.23
3839,1401,Banh Mi,3,21.39
3840,1401,Pho Bowl,3,8.11
3841,1401,Rice Noodles,1,9.07
3842,1402,Cheeseburger,2,18.52
3843,1402,Onion Rings,3,8.88
3844,1402,Cheeseburger,3,10.62
3845,1402,Smash Burger,2,19.47
3846,1402,Chicken Burger,3,15.52
3847,1403,Spring Rolls,3,10.48
3848,1403,Fried Rice,2,16.95
3849,1403,General Tso Bowl,1,15.49
3850,1403,Kung Pao Chicken,2,21.42
3851,1403,General Tso Bowl,3,15.21
3852,1404,Spring Rolls,1,15.10
3853,1405,Biryani,2,20.91
3854,1405,Butter Chicken,2,16.54
3855,1405,Chana Masala,2,12.31
3856,1406,Satay Skewers,3,15.22
3857,1406,Green Curry,2,14.39
3858,1406,Thai Basil Noodles,1,7.67
3859,1406,Green Curry,3,14.53
3860,1406,Pad Thai,3,16.69
3861,1406,Thai Basil Noodles,1,17.19
3862,1408,Tom Yum Soup,2,9.72
3863,1408,Green Curry,2,10.54
3864,1408,Satay Skewers,2,7.76
3865,1408,Thai Basil Noodles,1,17.97
3866,1409,Falafel Wrap,3,10.70
3867,1409,Shawarma Plate,3,13.89
3868,1409,Cucumber Salad,3,15.91
3869,1409,Cucumber Salad,2,8.99
3870,1410,Sushi Combo,2,21.57
3871,1410,Tempura Udon,3,10.44
3872,1410,Miso Soup,1,11.25
3873,1410,Miso Soup,2,15.63
3874,1411,Vietnamese Iced Coffee,2,15.09
3875,1411,Vietnamese Iced Coffee,2,12.87
3876,1411,Rice Noodles,2,18.49
3877,1413,Burrito Bowl,1,13.62
3878,1413,Quesadilla,2,8.15
3879,1413,Chicken Enchiladas,2,19.32
3880,1413,Tacos,2,11.08
3881,1413,Burrito Bowl,3,8.20
3882,1413,Guacamole Chips,1,15.98
3883,1414,Paneer Tikka,1,17.86
3884,1414,Paneer Tikka,2,15.12
3885,1414,Biryani,2,12.27
3886,1415,Veggie Dumplings,1,18.60
3887,1415,General Tso Bowl,2,18.94
3888,1415,Kung Pao Chicken,3,10.38
3889,1415,General Tso Bowl,2,17.40
3890,1415,General Tso Bowl,1,16.02
3891,1415,Veggie Dumplings,2,9.05
3892,1416,Spring Rolls,3,14.42
3893,1416,Banh Mi,1,19.77
3894,1416,Banh Mi,2,17.07
3895,1418,Tacos,2,21.26
3896,1421,Loaded Burger,2,12.13
3897,1421,Cheeseburger,2,11.76
3898,1421,Cheeseburger,3,21.81
3899,1421,Cheeseburger,3,15.62
3900,1421,Chicken Burger,1,15.68
3901,1423,Caprese Salad,2,16.59
3902,1423,Pesto Pasta,3,14.84
3903,1423,Pesto Pasta,2,12.94
3904,1423,Caprese Salad,1,7.69
3905,1423,Lasagna,1,15.08
3906,1423,Margherita Pizza,1,7.93
3907,1424,Classic Burger,2,10.72
3908,1424,Chicken Sandwich,3,11.92
3909,1424,Chicken Sandwich,1,14.58
3910,1424,Loaded Fries,1,13.80
3911,1425,Spring Rolls,3,21.35
3912,1425,General Tso Bowl,2,21.76
3913,1425,General Tso Bowl,2,9.70
3914,1426,Spring Rolls,2,17.48
3915,1426,Fried Rice,1,15.01
3916,1426,General Tso Bowl,1,9.59
3917,1426,Veggie Dumplings,2,18.70
3918,1427,Caesar Salad,1,7.56
3919,1427,Chicken Sandwich,1,8.04
3920,1427,Chicken Sandwich,2,8.06
3921,1428,Masala Dosa,3,14.24
3922,1428,Butter Chicken,1,12.68
3923,1428,Biryani,3,15.62
3924,1430,Salmon Roll,2,8.97
3925,1430,Tempura Udon,3,9.89
3926,1430,Tempura Udon,1,12.35
3927,1431,Satay Skewers,2,13.71
3928,1432,Rice Noodles,1,19.74
3929,1433,Tacos,3,9.33
3930,1433,Chicken Enchiladas,3,11.73
3931,1433,Quesadilla,2,16.64
3932,1433,Burrito Bowl,3,15.52
3933,1433,Tacos,2,8.69
3934,1433,Tacos,2,13.13
3935,1434,Spring Rolls,3,19.17
3936,1434,Spring Rolls,2,11.86
3937,1434,Pho Bowl,1,9.81
3938,1434,Spring Rolls,3,15.50
3939,1434,Spring Rolls,3,15.34
3940,1434,Vietnamese Iced Coffee,1,17.93
